speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
-0.03472296779457732,0.6547093153131206,-0.518733934374209,0.9796043122613985,1.402838008532204,-0.9797958971132711,0.9797958971132711,391.4756941780801
-0.04603139300333142,0.5858602905596751,-0.5320056231706521,1.0080584150047018,1.4024982703083753,-0.9797958971132711,0.9797958971132711,638.6696518854791
-0.04144689168923879,0.5736540602250305,-0.4849052023468983,0.8546294904723366,1.4019314213944285,-0.9797958971132711,0.9797958971132711,401.9708844800996
-0.025045726546684004,0.5434514619973821,-0.48539532693221144,0.7393758235984563,1.4011740311434329,-0.9797958971132711,0.9797958971132711,373.6822928011404
-0.029228180726896688,0.492174510321725,-0.5118303548940476,0.5890873128747035,1.4004608911441663,-0.9797958971132711,0.9797958971132711,394.83189653762366
-0.026906012803210467,0.5176192782556305,-0.48477593931371815,0.4418698412829332,1.3997822837702387,-0.9797958971132711,0.9797958971132711,441.48191791253015
-0.013383963404382977,0.49514184903652936,-0.43273902534423314,0.38082966259299,1.3991463688608305,-0.9797958971132711,0.9797958971132711,434.4861572914139
-0.002514041148257592,0.5164000367370453,-0.46469630593480254,0.3098953491916541,1.3985430329504605,-0.9797958971132711,0.9797958971132711,479.1575746874668
-0.002651597630874462,0.5158033046275028,-0.4590952693905702,0.3205570095089656,1.3978897185070427,-0.9797958971132711,0.9797958971132711,397.655925202093
0.013572171289618584,0.6002944767774006,-0.40206268355500385,0.2311709654592498,1.3970661904425719,-0.9797958971132711,0.9797958971132711,404.6762373163248
0.02462208470970479,0.5481760210887965,-0.42936877414345515,0.23233664050486902,1.3965865500285075,-0.9797958971132711,0.9797958971132711,539.285637285537
0.031168966974226844,0.5711623138651666,-0.4300060712192124,0.20638212768151554,1.395843736341601,-0.9797958971132711,0.9797958971132711,391.2914977813677
0.04504130807853066,0.6173156170363544,-0.39946609365982855,0.1976310473145531,1.3950564311378713,-0.9797958971132711,0.9797958971132711,409.1484424256362
0.05690122357440536,0.6649544934626698,-0.4102852563579608,0.217586627287235,1.394480969427263,-0.9797958971132711,0.9797958971132711,559.9374584742606
0.06478664045283256,0.6382374033009987,-0.35429137062098254,0.19488324356495862,1.3938186044206435,-0.9797958971132711,0.9797958971132711,398.4268147562819
0.08760047244711194,0.6549405705145029,-0.2932764029780754,0.267134767105187,1.3928036414655902,-0.9797958971132711,0.9797958971132711,347.80708399558205
0.11275476346900727,0.7511083272599981,-0.3223142072491399,0.09817831613538075,1.3919172851198702,-0.9797958971132711,0.9797958971132711,438.1630279159339
